dzienne_zarazenia,dzienna_smierc,lacznie_1_dawka,lacznie_2_dawka,teraz_zarazeni,ozdrowiency
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
0,0,16583282,16569470,0,0
